Date,OperatingIncome,GrossProfit,SellingAndMarketingExpense,OperatingRevenue,TotalRevenue,SellingGeneralAndAdministration,TotalExpenses,EBIT,NetIncome,AccountsPayable,CashAndCashEquivalents,RetainedEarnings,Properties,Inventory,ShareIssued,AccountsReceivable,LongTermDebt,OrdinarySharesNumber,CommonStock,TotalCapitalization,Exchange,Buy_Close,Sale_Close,Year,COMPANY
1990-12-31,2389000000.0,7670000000.0,-1.0,10300000000.0,10300000000.0,5037000000.0,7911000000.0,2389000000.0,1748000000.0,530000000.0,596000000.0,5428000000.0,-1.0,1366000000.0,2095276000,-1.0,231000000.0,2095276000,-1.0,5649000000.0,NYSE,-1,0,1990,BMY
1991-12-31,2766000000.0,8475000000.0,-1.0,11159000000.0,11159000000.0,5463000000.0,8393000000.0,2766000000.0,2056000000.0,537000000.0,1435000000.0,6235000000.0,-1.0,1451000000.0,2078068000,-1.0,135000000.0,2078068000,-1.0,5930000000.0,NYSE,-1,0,1991,BMY
1992-12-31,1960000000.0,8594000000.0,-1.0,11156000000.0,11156000000.0,6339000000.0,9196000000.0,1960000000.0,1962000000.0,562000000.0,2137000000.0,6769000000.0,-1.0,1490000000.0,2071936000,-1.0,176000000.0,2071936000,-1.0,6196000000.0,NYSE,-1,0,1992,BMY
1993-12-31,2403000000.0,8692000000.0,-1.0,11413000000.0,11413000000.0,5981000000.0,9010000000.0,2403000000.0,1959000000.0,649000000.0,2421000000.0,7243000000.0,-1.0,1322000000.0,2047624000,-1.0,588000000.0,2047624000,-1.0,6528000000.0,NYSE,-1,0,1993,BMY
1994-12-31,3221000000.0,9190000000.0,-1.0,11984000000.0,11984000000.0,4533000000.0,8763000000.0,3221000000.0,1842000000.0,693000000.0,1642000000.0,7600000000.0,-1.0,1397000000.0,2029144000,-1.0,644000000.0,2029144000,-1.0,6348000000.0,NYSE,-1,0,1994,BMY
1995-12-31,3615000000.0,10578000000.0,-1.0,13767000000.0,13767000000.0,5316000000.0,10152000000.0,3615000000.0,1812000000.0,848000000.0,1645000000.0,7917000000.0,-1.0,1451000000.0,2020928000,-1.0,635000000.0,2020928000,-1.0,6457000000.0,NYSE,-1,0,1995,BMY
1996-12-31,3953000000.0,11619000000.0,-1.0,15065000000.0,15065000000.0,5871000000.0,11112000000.0,3953000000.0,2850000000.0,1064000000.0,1681000000.0,9260000000.0,-1.0,1669000000.0,2001378000,-1.0,966000000.0,2001378000,-1.0,7536000000.0,NYSE,-1,NA,1996,BMY
1997-12-31,4438000000.0,12828000000.0,-1.0,16701000000.0,16701000000.0,6414000000.0,12263000000.0,4438000000.0,3205000000.0,1017000000.0,1456000000.0,10950000000.0,-1.0,1799000000.0,1986368000,-1.0,1279000000.0,1986368000,-1.0,8498000000.0,NYSE,NA,NA,1997,BMY
1998-12-31,5121000000.0,14053000000.0,-1.0,18284000000.0,18284000000.0,6730000000.0,13163000000.0,5121000000.0,3141000000.0,1380000000.0,2244000000.0,12540000000.0,-1.0,1873000000.0,1988766000,3190000000.0,1364000000.0,1988766000,-1.0,8940000000.0,NYSE,NA,NA,1998,BMY
1999-12-31,5853000000.0,15361000000.0,-1.0,20222000000.0,20222000000.0,6987000000.0,14369000000.0,5853000000.0,4167000000.0,1657000000.0,2720000000.0,15000000000.0,-1.0,2126000000.0,1980806000,3272000000.0,1342000000.0,1980806000,219000000.0,9987000000.0,NYSE,NA,NA,1999,BMY
2000-12-31,5986000000.0,14203000000.0,-1.0,18216000000.0,18216000000.0,5532000000.0,12230000000.0,5986000000.0,4711000000.0,1702000000.0,3182000000.0,17781000000.0,-1.0,1831000000.0,1953535109,3662000000.0,1336000000.0,1953535109,220000000.0,10516000000.0,NYSE,NA,NA,2000,BMY
2001-12-31,6253000000.0,13848000000.0,1433000000.0,19423000000.0,19423000000.0,5336000000.0,13170000000.0,6253000000.0,5245000000.0,1587000000.0,5500000000.0,20686000000.0,0.0,1487000000.0,1935620906,3949000000.0,6237000000.0,1935620906,220000000.0,16973000000.0,NYSE,NA,24.45,2001,BMY
2002-12-31,4295000000.0,11731000000.0,1295000000.0,18119000000.0,18119000000.0,5218000000.0,13824000000.0,4295000000.0,2066000000.0,1553000000.0,3978000000.0,18860000000.0,0.0,1573000000.0,1936828964,2968000000.0,6261000000.0,1936828964,220000000.0,15228000000.0,NYSE,21.85,29.36,2002,BMY
2003-12-31,4947000000.0,13302000000.0,1416000000.0,20894000000.0,20894000000.0,6076000000.0,15947000000.0,4947000000.0,3106000000.0,1893000000.0,2444000000.0,19439000000.0,0.0,1601000000.0,1939982893,3646000000.0,8522000000.0,1939982893,220000000.0,18308000000.0,NYSE,NA,NA,2003,BMY
2004-12-31,4464000000.0,13391000000.0,1411000000.0,19380000000.0,19380000000.0,6427000000.0,14916000000.0,4464000000.0,2388000000.0,2127000000.0,3680000000.0,19651000000.0,0.0,1830000000.0,1947000000,4373000000.0,8463000000.0,1947000000,220000000.0,18665000000.0,NYSE,NA,23.61,2004,BMY
2005-12-31,3951000000.0,13279000000.0,1476000000.0,19207000000.0,19207000000.0,6582000000.0,15256000000.0,3951000000.0,3000000000.0,1579000000.0,3050000000.0,20464000000.0,0.0,2060000000.0,1957000000,3378000000.0,8364000000.0,1957000000,220000000.0,19572000000.0,NYSE,NA,NA,2005,BMY
2006-12-31,2621000000.0,11958000000.0,1351000000.0,17914000000.0,17914000000.0,6270000000.0,15293000000.0,2621000000.0,1585000000.0,1239000000.0,2018000000.0,19845000000.0,0.0,2079000000.0,1962000000,3247000000.0,7248000000.0,1962000000,220000000.0,17239000000.0,NYSE,NA,NA,2006,BMY
2007-12-31,3528000000.0,13130000000.0,1465000000.0,19348000000.0,19348000000.0,6320000000.0,15820000000.0,3528000000.0,2165000000.0,1442000000.0,1801000000.0,19762000000.0,0.0,2162000000.0,1974000000,4240000000.0,4381000000.0,1974000000,220000000.0,14943000000.0,NYSE,22.18,18.98,2007,BMY
2008-12-31,4241000000.0,14201000000.0,1550000000.0,20597000000.0,20597000000.0,6375000000.0,16356000000.0,5471000000.0,5247000000.0,1535000000.0,7976000000.0,22549000000.0,0.0,1765000000.0,2206882704,-1.0,6585000000.0,1980882704,220000000.0,18826000000.0,NYSE,NA,NA,2008,BMY
2009-12-31,5738000000.0,13668000000.0,1136000000.0,18808000000.0,18808000000.0,5214000000.0,13070000000.0,5786000000.0,10612000000.0,1711000000.0,7683000000.0,30760000000.0,0.0,1413000000.0,2200000000,-1.0,6130000000.0,1709000000,220000000.0,20973000000.0,NYSE,NA,26.55,2009,BMY
2010-12-31,5675000000.0,14207000000.0,977000000.0,19484000000.0,19484000000.0,4682000000.0,13809000000.0,6216000000.0,3102000000.0,1983000000.0,5033000000.0,31636000000.0,0.0,1204000000.0,2200000000,-1.0,5328000000.0,1699000000,220000000.0,21041000000.0,NYSE,NA,NA,2010,BMY
2011-12-31,6647000000.0,15646000000.0,957000000.0,21244000000.0,21244000000.0,5160000000.0,14597000000.0,7126000000.0,3709000000.0,2603000000.0,5776000000.0,33069000000.0,0.0,1384000000.0,2200000000,2250000000.0,5376000000.0,1685000000,220000000.0,21332000000.0,NYSE,NA,NA,2011,BMY
2012-12-31,3758000000.0,13011000000.0,5017000000.0,17621000000.0,17621000000.0,5175000000.0,13863000000.0,2522000000.0,1960000000.0,2202000000.0,1656000000.0,32733000000.0,0.0,1657000000.0,2200000000,1708000000.0,6568000000.0,1630000000,221000000.0,20191000000.0,NYSE,NA,NA,2012,BMY
2013-12-31,2705000000.0,11766000000.0,4939000000.0,16385000000.0,16385000000.0,5104000000.0,13680000000.0,3090000000.0,2563000000.0,2559000000.0,3586000000.0,32952000000.0,0.0,1498000000.0,2200000000,1690000000.0,7981000000.0,1641000000,221000000.0,23135000000.0,NYSE,NA,NA,2013,BMY
2014-12-31,1551000000.0,11947000000.0,4822000000.0,15879000000.0,15879000000.0,5699000000.0,14328000000.0,2584000000.0,2004000000.0,2487000000.0,5571000000.0,32541000000.0,0.0,1560000000.0,2200000000,2100000000.0,7242000000.0,1653000000,221000000.0,22094000000.0,NYSE,NA,NA,2014,BMY
2015-12-31,1612000000.0,12651000000.0,4841000000.0,16560000000.0,16560000000.0,5001000000.0,14948000000.0,2261000000.0,1565000000.0,1565000000.0,2385000000.0,31613000000.0,0.0,1221000000.0,2200000000,2948000000.0,6550000000.0,1661000000,221000000.0,20816000000.0,NYSE,NA,58.33,2015,BMY
2016-12-31,4430000000.0,14481000000.0,4911000000.0,19427000000.0,19427000000.0,5002000000.0,14997000000.0,6082000000.0,4457000000.0,1664000000.0,4237000000.0,33513000000.0,0.0,1241000000.0,2200000000,3774000000.0,5716000000.0,1664000000,221000000.0,21893000000.0,NYSE,NA,NA,2016,BMY
2017-12-31,3157000000.0,14710000000.0,4687000000.0,20776000000.0,20776000000.0,4849000000.0,17619000000.0,5327000000.0,1007000000.0,2248000000.0,5421000000.0,31160000000.0,0.0,1166000000.0,2200000000,4347000000.0,6975000000.0,1625000000,221000000.0,18716000000.0,NYSE,62,NA,2017,BMY
2018-12-31,4987000000.0,16014000000.0,4551000000.0,22561000000.0,22561000000.0,4551000000.0,17574000000.0,6151000000.0,4920000000.0,1892000000.0,6911000000.0,34065000000.0,0.0,1195000000.0,2200000000,4636000000.0,5646000000.0,1624000000,221000000.0,19677000000.0,NYSE,47.09,62.02,2018,BMY
2019-12-31,5612000000.0,18067000000.0,4871000000.0,26145000000.0,26145000000.0,4871000000.0,20533000000.0,5631000000.0,3439000000.0,2445000000.0,12346000000.0,34474000000.0,0.0,4293000000.0,2900000000,6476000000.0,43387000000.0,2228000000,292000000.0,94985000000.0,NYSE,54.82,NA,2019,BMY
2020-12-31,1647000000.0,30745000000.0,7661000000.0,41936000000.0,42518000000.0,7661000000.0,40871000000.0,-5451000000.0,-9015000000.0,2713000000.0,14546000000.0,21281000000.0,0.0,2074000000.0,2900000000,7219000000.0,48336000000.0,2221000000,292000000.0,86158000000.0,NYSE,62.93,0.49,2020,BMY
1985-12-31,449000000.0,1921000000.0,NA,4774900000.0,4774900000.0,1408900000.0,4325900000.0,449000000.0,210200000.0,-1.0,304700000.0,1014700000.0,-1.0,807600000.0,432400000,-1.0,88500000.0,432400000,-1.0,1190700000.0,NYSE,-1,0,1985,CVS
1986-12-31,483500000.0,2121300000.0,NA,5262400000.0,5262400000.0,1573700000.0,4778900000.0,483500000.0,238300000.0,-1.0,326800000.0,1168400000.0,-1.0,904500000.0,433864000,-1.0,65400000.0,433864000,-1.0,1328400000.0,NYSE,-1,0,1986,CVS
1987-12-31,523600000.0,2362500000.0,NA,5930300000.0,5930300000.0,1766900000.0,5406700000.0,523600000.0,285400000.0,-1.0,341800000.0,1358100000.0,-1.0,1006200000.0,434936000,-1.0,58200000.0,434936000,-1.0,1516800000.0,NYSE,-1,0,1987,CVS
1988-12-31,589600000.0,2694800000.0,NA,6780400000.0,6780400000.0,2023000000.0,6190800000.0,589600000.0,354500000.0,-1.0,298400000.0,1597300000.0,-1.0,1200900000.0,435808000,-1.0,48200000.0,435808000,-1.0,1754500000.0,NYSE,-1,0,1988,CVS
1989-12-31,660900000.0,2989900000.0,NA,7554000000.0,7554000000.0,2231200000.0,6893100000.0,660900000.0,398100000.0,403400000.0,368800000.0,1840100000.0,-1.0,1288400000.0,410716000,-1.0,389800000.0,410716000,0.0,2009800000.0,NYSE,-1,0,1989,CVS
1990-12-31,664200000.0,3314400000.0,NA,8686800000.0,8686800000.0,2535800000.0,8022600000.0,664200000.0,385300000.0,628200000.0,111100000.0,2063400000.0,-1.0,1656200000.0,411744000,-1.0,428000000.0,411744000,0.0,2281600000.0,NYSE,-1,0,1990,CVS
1991-12-31,669600000.0,3722300000.0,NA,9886200000.0,9886200000.0,2914200000.0,9216600000.0,669600000.0,346700000.0,683600000.0,78700000.0,2245700000.0,-1.0,1875200000.0,416848000,-1.0,418300000.0,416848000,0.0,2509900000.0,NYSE,-1,0,1991,CVS
1992-12-31,360900000.0,3903600000.0,NA,10432800000.0,10432800000.0,3341700000.0,10071900000.0,360900000.0,133400000.0,676500000.0,145100000.0,2208900000.0,-1.0,1806600000.0,418932000,-1.0,397900000.0,418932000,0.0,2475800000.0,NYSE,-1,0,1992,CVS
1993-12-31,623300000.0,3771000000.0,NA,10435400000.0,10435400000.0,2956100000.0,9812100000.0,623300000.0,331800000.0,567100000.0,81000000.0,2364300000.0,-1.0,1858800000.0,421384000,-1.0,341800000.0,421384000,0.0,2590000000.0,NYSE,-1,0,1993,CVS
1994-12-31,610700000.0,4033000000.0,NA,11285600000.0,11285600000.0,3216000000.0,10674900000.0,610700000.0,307500000.0,660700000.0,117000000.0,2494400000.0,-1.0,2138200000.0,422568000,229800000.0,331300000.0,422568000,0.0,2714200000.0,NYSE,-1,0,1994,CVS
1995-12-31,194000000.0,3145000000.0,NA,9689100000.0,9689100000.0,2722600000.0,9495100000.0,194000000.0,-657200000.0,690700000.0,129600000.0,1660400000.0,-1.0,1673000000.0,420424000,296400000.0,327700000.0,420424000,0.0,1876800000.0,NYSE,-1,0,1995,CVS
1996-12-31,299600000.0,1607400000.0,NA,5528100000.0,5528100000.0,1174100000.0,5228500000.0,299600000.0,75400000.0,507700000.0,423900000.0,1314000000.0,-1.0,1031400000.0,426400000,-1.0,303700000.0,426400000,0.0,1548800000.0,NYSE,-1,NA,1996,CVS
1997-12-31,642500000.0,3444100000.0,NA,12738200000.0,12738200000.0,2575400000.0,12095700000.0,642500000.0,37700000.0,1181900000.0,168500000.0,1551000000.0,-1.0,2709500000.0,689600000,-1.0,272600000.0,689600000,0.0,2634000000.0,NYSE,19,512.015,1997,CVS
1998-12-31,930500000.0,4129200000.0,NA,15273600000.0,15273600000.0,2949000000.0,14343100000.0,930500000.0,396400000.0,1286300000.0,180800000.0,2021100000.0,-1.0,3190200000.0,780422000,-1.0,275700000.0,780422000,0.0,3386300000.0,NYSE,NA,NA,1998,CVS
1999-12-31,1135500000.0,4861400000.0,NA,18098300000.0,18098300000.0,3448000000.0,16962800000.0,1135500000.0,635100000.0,1454200000.0,230000000.0,2543500000.0,-1.0,3445500000.0,783992000,-1.0,558500000.0,783992000,4000000.0,4238200000.0,NYSE,NA,NA,1999,CVS
2000-12-31,1322700000.0,5361700000.0,NA,20087500000.0,20087500000.0,3742400000.0,18764800000.0,1322700000.0,746000000.0,1351500000.0,337300000.0,3184700000.0,-1.0,3557600000.0,784644000,824500000.0,536800000.0,784644000,4100000.0,4841400000.0,NYSE,NA,NA,2000,CVS
2001-12-31,1123100000.0,5691000000.0,NA,22241400000.0,22241400000.0,4247100000.0,21118300000.0,1123100000.0,413200000.0,1535800000.0,236300000.0,3492700000.0,0.0,3918600000.0,781774000,966200000.0,810400000.0,781774000,4100000.0,5377300000.0,NYSE,17.25,NA,2001,CVS
2002-12-31,1206200000.0,6068800000.0,NA,24181500000.0,24181500000.0,4552300000.0,22975300000.0,1206200000.0,716600000.0,1707900000.0,700400000.0,4104400000.0,0.0,4013900000.0,786142000,1019300000.0,1076300000.0,786142000,4100000.0,6273300000.0,NYSE,11.78,NA,2002,CVS
2003-12-31,341700000.0,6863000000.0,NA,26588000000.0,26588000000.0,5097700000.0,26246300000.0,341700000.0,847300000.0,1666400000.0,843200000.0,4846500000.0,0.0,4016500000.0,790768000,1349600000.0,753100000.0,790768000,4100000.0,6774900000.0,NYSE,NA,NA,2003,CVS
2004-12-31,1454700000.0,8031200000.0,NA,30594300000.0,30594300000.0,6079700000.0,29139600000.0,1454700000.0,918800000.0,2275900000.0,392300000.0,5645500000.0,0.0,5453900000.0,801918000,1764200000.0,1925900000.0,801918000,4200000.0,8913100000.0,NYSE,NA,NA,2004,CVS
2005-12-31,2019500000.0,9901200000.0,NA,37006200000.0,37006200000.0,7292600000.0,34986700000.0,2019500000.0,1224700000.0,2467500000.0,513400000.0,6738600000.0,0.0,5719800000.0,814308000,1839600000.0,1594100000.0,814308000,8400000.0,9925300000.0,NYSE,29.5,31.506,2005,CVS
2006-12-31,2441600000.0,11939000000.0,NA,43813800000.0,43813800000.0,8764100000.0,41372200000.0,2441600000.0,1368900000.0,2863500000.0,530700000.0,7966600000.0,0.0,7108900000.0,825737000,2377400000.0,2870400000.0,825737000,8500000.0,12788000000.0,NYSE,NA,NA,2006,CVS
2007-12-31,4793300000.0,16107700000.0,NA,76329500000.0,76329500000.0,11314400000.0,71536200000.0,4793300000.0,2637000000.0,3593000000.0,1056600000.0,10287000000.0,0.0,8008200000.0,1436457000,4579600000.0,8349700000.0,1436457000,15900000.0,39671600000.0,NYSE,NA,NA,2007,CVS
2008-12-31,6046200000.0,18290400000.0,NA,87471900000.0,87471900000.0,12244200000.0,81425700000.0,6046200000.0,3212100000.0,3800700000.0,1352400000.0,13097800000.0,0.0,9152600000.0,1602162000,5384300000.0,8057200000.0,1437660000,16000000.0,42631600000.0,NYSE,28.1,34.726,2008,CVS
2009-12-31,6438000000.0,20380000000.0,NA,98729000000.0,98729000000.0,-1.0,92291000000.0,6443000000.0,3696000000.0,3560000000.0,1086000000.0,16355000000.0,0.0,10343000000.0,1610000000,5457000000.0,8756000000.0,1391000000,16000000.0,44524000000.0,NYSE,36.23,NA,2009,CVS
2010-12-31,6165000000.0,20257000000.0,NA,96413000000.0,96413000000.0,14092000000.0,90248000000.0,6168000000.0,3427000000.0,4026000000.0,1427000000.0,19303000000.0,0.0,10695000000.0,1622000000,4925000000.0,8652000000.0,1363000000,16000000.0,46352000000.0,NYSE,NA,NA,2010,CVS
2011-12-31,6330000000.0,20561000000.0,NA,107100000000.0,107100000000.0,14231000000.0,100770000000.0,6334000000.0,3461000000.0,4370000000.0,1413000000.0,22090000000.0,0.0,10046000000.0,1640000000,6047000000.0,9208000000.0,1298000000,16000000.0,47259000000.0,NYSE,45.07,NA,2011,CVS
2012-12-31,7228000000.0,22506000000.0,NA,123133000000.0,123133000000.0,-1.0,115905000000.0,6884000000.0,3877000000.0,5070000000.0,1375000000.0,25049000000.0,0.0,10759000000.0,1667000000,6473000000.0,9133000000.0,1231000000,17000000.0,46837000000.0,NYSE,NA,NA,2012,CVS
2013-12-31,8037000000.0,23783000000.0,NA,126761000000.0,126761000000.0,-1.0,118724000000.0,8045000000.0,4592000000.0,5548000000.0,4089000000.0,28493000000.0,0.0,11045000000.0,1680000000,8729000000.0,12841000000.0,1180000000,17000000.0,50779000000.0,NYSE,NA,NA,2013,CVS
2014-12-31,8799000000.0,25367000000.0,NA,139367000000.0,139367000000.0,-1.0,130568000000.0,8293000000.0,4644000000.0,6547000000.0,2481000000.0,31849000000.0,0.0,11930000000.0,1691000000,9687000000.0,11695000000.0,1140000000,17000000.0,49653000000.0,NYSE,NA,NA,2014,CVS
2015-12-31,9454000000.0,26528000000.0,NA,153290000000.0,153290000000.0,-1.0,143836000000.0,9475000000.0,5237000000.0,7490000000.0,2459000000.0,35506000000.0,0.0,14001000000.0,1699000000,11888000000.0,26267000000.0,1101000000,17000000.0,63463000000.0,NYSE,104.82,NA,2015,CVS
2016-12-31,10338000000.0,28857000000.0,NA,177526000000.0,177526000000.0,-1.0,167188000000.0,9715000000.0,5317000000.0,7946000000.0,3371000000.0,38983000000.0,0.0,14760000000.0,1705000000,12164000000.0,25615000000.0,1061000000,17000000.0,62445000000.0,NYSE,NA,NA,2016,CVS
2017-12-31,9517000000.0,28545000000.0,NA,184765000000.0,184765000000.0,-1.0,175248000000.0,9330000000.0,6622000000.0,8863000000.0,1696000000.0,43556000000.0,0.0,15296000000.0,1711000000,13181000000.0,22181000000.0,1014000000,17000000.0,59872000000.0,NYSE,NA,NA,2017,CVS
2018-12-31,10170000000.0,31538000000.0,NA,194579000000.0,194579000000.0,-1.0,184409000000.0,4025000000.0,-594000000.0,8925000000.0,4059000000.0,40911000000.0,0.0,16450000000.0,1720000000,6896000000.0,71444000000.0,1295000000,45440000000.0,129669000000.0,NYSE,NA,NA,2018,CVS
2019-12-31,11987000000.0,45528000000.0,NA,256776000000.0,256776000000.0,-1.0,244789000000.0,12032000000.0,6634000000.0,10492000000.0,5683000000.0,45108000000.0,0.0,17516000000.0,1727000000,6717000000.0,64699000000.0,1302000000,45972000000.0,128563000000.0,NYSE,58.34,NA,2019,CVS
2020-12-31,13911000000.0,49046000000.0,NA,268706000000.0,268706000000.0,-1.0,254795000000.0,12677000000.0,7179000000.0,11138000000.0,7854000000.0,49640000000.0,0.0,18496000000.0,1733000000,7101000000.0,59207000000.0,1310000000,46513000000.0,128596000000.0,NYSE,NA,1,2020,CVS
1985-09-30,287100000.0,-1.0,NA,287100000.0,287100000.0,-1.0,-1.0,287100000.0,7000000.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYSE,-1,0,1985,ATO
1986-09-30,236400000.0,-1.0,NA,236400000.0,236400000.0,-1.0,-1.0,236400000.0,3700000.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYSE,-1,0,1986,ATO
1987-09-30,232900000.0,-1.0,NA,232900000.0,232900000.0,-1.0,-1.0,232900000.0,5400000.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYSE,-1,0,1987,ATO
1988-09-30,322800000.0,-1.0,NA,322800000.0,322800000.0,-1.0,-1.0,322800000.0,10600000.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYSE,-1,0,1988,ATO
1989-09-30,342400000.0,-1.0,NA,342400000.0,342400000.0,-1.0,-1.0,342400000.0,8100000.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYSE,-1,0,1989,ATO
1990-09-30,352000000.0,-1.0,NA,352000000.0,352000000.0,-1.0,-1.0,352000000.0,9000000.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYSE,-1,0,1990,ATO
1991-09-30,336000000.0,-1.0,NA,336000000.0,336000000.0,-1.0,-1.0,336000000.0,7900000.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYSE,-1,0,1991,ATO
1992-09-30,340100000.0,-1.0,NA,340100000.0,340100000.0,-1.0,-1.0,340100000.0,10000000.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYSE,-1,0,1992,ATO
1993-09-30,388500000.0,-1.0,NA,388500000.0,388500000.0,-1.0,-1.0,388500000.0,15700000.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYSE,-1,0,1993,ATO
1994-09-30,34600000.0,168200000.0,NA,499800000.0,499800000.0,-1.0,465200000.0,34600000.0,14700000.0,22000000.0,2800000.0,47000000.0,NA,18600000.0,15297000,29700000.0,138300000.0,15297000,100000.0,287900000.0,NYSE,-1,0,1994,ATO
1995-09-30,42000000.0,167000000.0,NA,435800000.0,435800000.0,-1.0,393800000.0,42000000.0,18900000.0,24900000.0,2300000.0,51700000.0,NA,17500000.0,15519000,25700000.0,131300000.0,15519000,100000.0,289600000.0,NYSE,-1,0,1995,ATO
1996-09-30,52300000.0,177000000.0,NA,483700000.0,483700000.0,-1.0,431400000.0,52300000.0,23900000.0,31600000.0,3700000.0,61000000.0,NA,21900000.0,16021000,25300000.0,122300000.0,16021000,100000.0,294600000.0,NYSE,-1,29.78,1996,ATO
1997-09-30,66500000.0,329600000.0,NA,906800000.0,906800000.0,-1.0,840300000.0,66500000.0,23800000.0,62600000.0,6000000.0,75900000.0,NA,60400000.0,29642000,71200000.0,303000000.0,29642000,100000.0,630300000.0,NYSE,301.875,25.205,1997,ATO
1998-09-30,112800000.0,331800000.0,NA,848200000.0,848200000.0,-1.0,735400000.0,112800000.0,55300000.0,44700000.0,4700000.0,99400000.0,NA,64100000.0,30398000,34900000.0,398500000.0,30398000,200000.0,769700000.0,NYSE,24.25,17.62,1998,ATO
1999-09-30,54100000.0,299800000.0,NA,690200000.0,690200000.0,-1.0,636100000.0,54100000.0,17700000.0,64200000.0,8600000.0,83200000.0,NA,52900000.0,31248000,70600000.0,377500000.0,31248000,200000.0,755200000.0,NYSE,161.875,24.9,1999,ATO
2000-09-30,85316000.0,325706000.0,NA,850152000.0,850152000.0,-1.0,764836000.0,85316000.0,35918000.0,73031000.0,7379000.0,83154000.0,NA,70678000.0,31952340,114448000.0,363198000.0,31952340,160000.0,755664000.0,NYSE,NA,NA,2000,ATO
2001-09-30,130281000.0,374720000.0,NA,1442275000.0,1442275000.0,-1.0,1311994000.0,130281000.0,56090000.0,84471000.0,15263000.0,95132000.0,NA,95596000.0,40791000,124046000.0,692399000.0,40791000,204000.0,1276263000.0,NYSE,23.75,NA,2001,ATO
2002-09-30,155331000.0,392602000.0,NA,950849000.0,950849000.0,-1.0,795518000.0,155331000.0,59656000.0,135609000.0,46827000.0,106142000.0,NA,95552000.0,41676000,136227000.0,670463000.0,41676000,208000.0,1243698000.0,NYSE,NA,27.89,2002,ATO
2003-09-30,187840000.0,534976000.0,NA,2799916000.0,2799916000.0,-1.0,2612076000.0,187840000.0,71688000.0,179852000.0,15683000.0,122539000.0,NA,168765000.0,51475785,216783000.0,863918000.0,51475785,257000.0,1721435000.0,NYSE,NA,NA,2003,ATO
2004-09-30,193695000.0,562191000.0,NA,2920037000.0,2920037000.0,-1.0,2726342000.0,193695000.0,86227000.0,185295000.0,201932000.0,142030000.0,NA,200134000.0,62799710,211810000.0,861311000.0,62799710,314000.0,1994770000.0,NYSE,26.93,NA,2004,ATO
